frame,class_str,score,link
246,Animal,0.6908627152442932,https://storage.googleapis.com/object_images/footage_3/00000246_Animal_0.6908627152442932.jpg
247,Animal,0.682345986366272,https://storage.googleapis.com/object_images/footage_3/00000247_Animal_0.682345986366272.jpg
248,Animal,0.6179695725440979,https://storage.googleapis.com/object_images/footage_3/00000248_Animal_0.6179695725440979.jpg
249,Animal,0.6468434929847717,https://storage.googleapis.com/object_images/footage_3/00000249_Animal_0.6468434929847717.jpg
250,Animal,0.60003662109375,https://storage.googleapis.com/object_images/footage_3/00000250_Animal_0.60003662109375.jpg
251,Animal,0.6156017780303955,https://storage.googleapis.com/object_images/footage_3/00000251_Animal_0.6156017780303955.jpg
252,Animal,0.6118026375770569,https://storage.googleapis.com/object_images/footage_3/00000252_Animal_0.6118026375770569.jpg
253,Animal,0.5961312055587769,https://storage.googleapis.com/object_images/footage_3/00000253_Animal_0.5961312055587769.jpg
254,Animal,0.5801559686660767,https://storage.googleapis.com/object_images/footage_3/00000254_Animal_0.5801559686660767.jpg
256,Animal,0.6091121435165405,https://storage.googleapis.com/object_images/footage_3/00000256_Animal_0.6091121435165405.jpg
257,Animal,0.5727648735046387,https://storage.googleapis.com/object_images/footage_3/00000257_Animal_0.5727648735046387.jpg
258,Animal,0.5925427675247192,https://storage.googleapis.com/object_images/footage_3/00000258_Animal_0.5925427675247192.jpg
259,Animal,0.5856363773345947,https://storage.googleapis.com/object_images/footage_3/00000259_Animal_0.5856363773345947.jpg
260,Animal,0.5848115682601929,https://storage.googleapis.com/object_images/footage_3/00000260_Animal_0.5848115682601929.jpg
261,Person,0.9170568585395813,https://storage.googleapis.com/object_images/footage_3/00000261_Person_0.9170568585395813.jpg
261,Overall,0.8860066533088684,https://storage.googleapis.com/object_images/footage_3/00000261_Overall_0.8860066533088684.jpg
262,Person,0.9161455035209656,https://storage.googleapis.com/object_images/footage_3/00000262_Person_0.9161455035209656.jpg
262,Overall,0.8841010332107544,https://storage.googleapis.com/object_images/footage_3/00000262_Overall_0.8841010332107544.jpg
263,Person,0.9152500629425049,https://storage.googleapis.com/object_images/footage_3/00000263_Person_0.9152500629425049.jpg
263,Overall,0.8848897218704224,https://storage.googleapis.com/object_images/footage_3/00000263_Overall_0.8848897218704224.jpg
264,Person,0.9202767014503479,https://storage.googleapis.com/object_images/footage_3/00000264_Person_0.9202767014503479.jpg
264,Overall,0.8836040496826172,https://storage.googleapis.com/object_images/footage_3/00000264_Overall_0.8836040496826172.jpg
265,Person,0.9226675033569336,https://storage.googleapis.com/object_images/footage_3/00000265_Person_0.9226675033569336.jpg
265,Overall,0.8877604603767395,https://storage.googleapis.com/object_images/footage_3/00000265_Overall_0.8877604603767395.jpg
266,Person,0.9312585592269897,https://storage.googleapis.com/object_images/footage_3/00000266_Person_0.9312585592269897.jpg
266,Overall,0.8923548460006714,https://storage.googleapis.com/object_images/footage_3/00000266_Overall_0.8923548460006714.jpg
267,Person,0.9324636459350586,https://storage.googleapis.com/object_images/footage_3/00000267_Person_0.9324636459350586.jpg
267,Overall,0.8897091746330261,https://storage.googleapis.com/object_images/footage_3/00000267_Overall_0.8897091746330261.jpg
268,Person,0.9263885617256165,https://storage.googleapis.com/object_images/footage_3/00000268_Person_0.9263885617256165.jpg
268,Overall,0.8960939049720764,https://storage.googleapis.com/object_images/footage_3/00000268_Overall_0.8960939049720764.jpg
269,Person,0.9251524806022644,https://storage.googleapis.com/object_images/footage_3/00000269_Person_0.9251524806022644.jpg
269,Overall,0.888044536113739,https://storage.googleapis.com/object_images/footage_3/00000269_Overall_0.888044536113739.jpg
270,Person,0.9211020469665527,https://storage.googleapis.com/object_images/footage_3/00000270_Person_0.9211020469665527.jpg
270,Overall,0.8783695697784424,https://storage.googleapis.com/object_images/footage_3/00000270_Overall_0.8783695697784424.jpg
271,Person,0.9164872169494629,https://storage.googleapis.com/object_images/footage_3/00000271_Person_0.9164872169494629.jpg
271,Overall,0.8838611841201782,https://storage.googleapis.com/object_images/footage_3/00000271_Overall_0.8838611841201782.jpg
271,Person,0.8106153607368469,https://storage.googleapis.com/object_images/footage_3/00000271_Person_0.8106153607368469.jpg
272,Person,0.923106849193573,https://storage.googleapis.com/object_images/footage_3/00000272_Person_0.923106849193573.jpg
272,Overall,0.8789886236190796,https://storage.googleapis.com/object_images/footage_3/00000272_Overall_0.8789886236190796.jpg
273,Person,0.9234290719032288,https://storage.googleapis.com/object_images/footage_3/00000273_Person_0.9234290719032288.jpg
273,Overall,0.8775556087493896,https://storage.googleapis.com/object_images/footage_3/00000273_Overall_0.8775556087493896.jpg
274,Person,0.9131826758384705,https://storage.googleapis.com/object_images/footage_3/00000274_Person_0.9131826758384705.jpg
274,Overall,0.8744650483131409,https://storage.googleapis.com/object_images/footage_3/00000274_Overall_0.8744650483131409.jpg
275,Person,0.9272054433822632,https://storage.googleapis.com/object_images/footage_3/00000275_Person_0.9272054433822632.jpg
275,Overall,0.8725981116294861,https://storage.googleapis.com/object_images/footage_3/00000275_Overall_0.8725981116294861.jpg
276,Person,0.9295428991317749,https://storage.googleapis.com/object_images/footage_3/00000276_Person_0.9295428991317749.jpg
276,Overall,0.8689223527908325,https://storage.googleapis.com/object_images/footage_3/00000276_Overall_0.8689223527908325.jpg
277,Person,0.9248926639556885,https://storage.googleapis.com/object_images/footage_3/00000277_Person_0.9248926639556885.jpg
277,Overall,0.8603258728981018,https://storage.googleapis.com/object_images/footage_3/00000277_Overall_0.8603258728981018.jpg
278,Person,0.9329613447189331,https://storage.googleapis.com/object_images/footage_3/00000278_Person_0.9329613447189331.jpg
278,Overall,0.8766270875930786,https://storage.googleapis.com/object_images/footage_3/00000278_Overall_0.8766270875930786.jpg
279,Person,0.9291180968284607,https://storage.googleapis.com/object_images/footage_3/00000279_Person_0.9291180968284607.jpg
279,Overall,0.8800823092460632,https://storage.googleapis.com/object_images/footage_3/00000279_Overall_0.8800823092460632.jpg
